images,labels
ISIC_0026283,19
ISIC_0485914,17
ISIC_0069737,8
ISIC_0007427,19
ISIC_0032499,19
ISIC_0024502,19
ISIC_4832620,17
ISIC_0000058,19
ISIC_2704045,19
ISIC_0031127,19
ISIC_0068910,15
ISIC_0009232,19
ISIC_7257671,17
ISIC_0002070,19
ISIC_1511227,17
ISIC_0007343,19
ISIC_0012050,17
ISIC_0009496,19
ISIC_0057352,8
ISIC_0009474,19
ISIC_0033390,19
ISIC_0070838,23
ISIC_0062281,8
ISIC_6634524,19
ISIC_0055853,19
ISIC_0010609,15
ISIC_8142203,17
ISIC_2687067,19
ISIC_9435742,17
ISIC_0006886,19
ISIC_0011451,19
ISIC_5220911,19
ISIC_1248876,17
ISIC_0065077,8
ISIC_2746282,17
ISIC_0009458,19
ISIC_0055305,19
ISIC_0006647,19
ISIC_7287338,17
ISIC_8058717,17
ISIC_0069949,25
ISIC_9354947,17
ISIC_0070035,25
ISIC_4512260,17
ISIC_4038618,17
ISIC_0069673,23
ISIC_0028805,19
ISIC_0356238,17
ISIC_9245103,17
ISIC_0007387,19
ISIC_7015501,17
ISIC_0033127,21
ISIC_5069688,17
ISIC_0010742,19
ISIC_5747868,17
ISIC_0837618,17
ISIC_8399373,6
ISIC_4922000,17
ISIC_0016161,15
ISIC_7215375,17
ISIC_8867296,17
ISIC_0034299,8
ISIC_0005974,19
ISIC_0073030,25
ISIC_3251405,19
ISIC_0001959,19
ISIC_0028836,19
ISIC_0447631,17
ISIC_0002514,19
ISIC_0031497,19
ISIC_0027917,19
ISIC_0063252,19
ISIC_9825491,17
ISIC_2857760,24
ISIC_0003928,19
ISIC_0010877,19
ISIC_0650282,19
ISIC_0063238,19
ISIC_6746681,19
ISIC_0015940,19
ISIC_3303825,17
ISIC_9973322,17
ISIC_9516457,17
ISIC_0063250,2
ISIC_0024203,17
ISIC_0026655,19
ISIC_0290144,6
ISIC_2463014,17
ISIC_1503020,17
ISIC_4353963,17
ISIC_0030424,19
ISIC_6675653,17
ISIC_0067992,24
ISIC_7334888,17
ISIC_7171799,17
ISIC_8098803,17
ISIC_0025262,19
ISIC_0988766,19
ISIC_0024786,21
ISIC_0009129,19
ISIC_8655487,17
ISIC_4823942,17
ISIC_5469302,17
ISIC_0059392,19
ISIC_0030730,2
ISIC_0026610,19
ISIC_0007796,19
ISIC_1641637,23
ISIC_2586269,17
ISIC_1567686,17
ISIC_4004269,17
ISIC_2927673,17
ISIC_5001317,17
ISIC_0032680,19
ISIC_0005434,19
ISIC_5964676,17
ISIC_0006667,19
ISIC_4366627,19
ISIC_1878481,17
ISIC_0007507,19
ISIC_2445475,17
ISIC_2366196,17
ISIC_0776657,17
ISIC_0064462,15
ISIC_0025206,19
ISIC_0025099,21
ISIC_0013492,19
ISIC_0033140,19
ISIC_3593913,17
ISIC_1660143,17
ISIC_4800479,17
ISIC_5654839,17
ISIC_4259202,17
ISIC_9225210,17
ISIC_0064507,15
ISIC_6332165,17
ISIC_0001914,19
ISIC_9498976,17
ISIC_5163257,17
ISIC_7522199,17
ISIC_0064964,19
ISIC_0008640,19
ISIC_0054653,8
ISIC_0070614,15
ISIC_5904617,17
ISIC_3105314,17
ISIC_0055077,19
ISIC_4294419,19
ISIC_3315151,17
ISIC_4866086,17
ISIC_0005074,19
ISIC_0071111,15
ISIC_0710501,17
ISIC_5768590,17
ISIC_8831202,17
ISIC_0002184,19
ISIC_0065431,15
ISIC_0053544,19
ISIC_7782029,17
ISIC_6434203,17
ISIC_0673183,17
ISIC_0004117,19
ISIC_0010709,19
ISIC_3257327,17
ISIC_6507640,17
ISIC_5091521,19
ISIC_0669766,19
ISIC_6441261,17
ISIC_7770621,17
ISIC_6524052,17
ISIC_4475657,17
ISIC_0062286,15
ISIC_0006487,19
ISIC_4975454,17
ISIC_0034291,21
ISIC_0063533,19
ISIC_0000924,19
ISIC_0006982,19
ISIC_3875566,17
ISIC_0058264,8
ISIC_0062125,15
ISIC_0004603,19
ISIC_0069777,8
ISIC_0013767,15
ISIC_4019372,23
ISIC_8224371,17
ISIC_0027004,8
ISIC_0026927,25
ISIC_0003446,19
ISIC_0072428,19
ISIC_1301544,17
ISIC_0071606,2
ISIC_0032161,19
ISIC_9816307,17
ISIC_7700463,17
ISIC_2502558,17
ISIC_6400810,17
ISIC_7266571,17
ISIC_4417054,17
ISIC_0067480,11
ISIC_0006877,19
ISIC_0027071,15
ISIC_4015288,19
ISIC_0065043,19
ISIC_2728024,17
ISIC_0006769,19
ISIC_0005688,19
ISIC_9580562,17
ISIC_1017188,12
ISIC_0669666,17
ISIC_0015208,19
ISIC_3306135,17
ISIC_5813408,17
ISIC_8722032,17
ISIC_7002958,17
ISIC_0032836,15
ISIC_2685681,19
ISIC_8719134,17
ISIC_5997151,17
ISIC_2855626,19
ISIC_5743254,12
ISIC_8195528,17
ISIC_5663367,17
ISIC_5909451,17
ISIC_0001279,19
ISIC_1462268,17
ISIC_5431995,17
ISIC_0007806,19
ISIC_1351965,17
ISIC_1944865,17
ISIC_0027444,19
ISIC_0008489,19
ISIC_6994237,17
ISIC_0054272,2
ISIC_0032417,21
ISIC_7180418,17
ISIC_0068581,15
ISIC_7551447,17
ISIC_0069946,15
ISIC_0005112,19
ISIC_9202586,6
ISIC_0069942,2
ISIC_0007852,19
ISIC_8926705,17
ISIC_0659153,17
ISIC_0026322,19
ISIC_0069185,8
ISIC_0013488,19
ISIC_5406780,19
ISIC_0057651,19
ISIC_1018265,17
ISIC_0063669,25
ISIC_5777181,17
ISIC_0059029,15
ISIC_0004404,19
ISIC_0027880,19
ISIC_0007241,19
ISIC_0032385,19
ISIC_0030709,19
ISIC_0010470,15
ISIC_0012303,19
ISIC_0009180,19
ISIC_0001855,19
ISIC_0024464,19
ISIC_0024293,25
ISIC_5408436,19
ISIC_0008768,19
ISIC_0054899,2
ISIC_0010580,15
ISIC_3058627,17
ISIC_3885041,19
ISIC_3356154,19
ISIC_0333102,17
ISIC_1788671,17
ISIC_0024914,19
ISIC_0060478,25
ISIC_0067172,19
ISIC_7253689,17
ISIC_9658175,19
ISIC_0255914,17
ISIC_8489863,19
ISIC_3297631,17
ISIC_2324840,17
ISIC_0027510,19
ISIC_0068737,19
ISIC_0004654,19
ISIC_4097632,17
ISIC_5482426,17
ISIC_0148783,17
ISIC_0024551,19
ISIC_0240628,17
ISIC_0002758,19
ISIC_2379778,17
ISIC_4920181,17
ISIC_0014110,15
ISIC_0010327,19
ISIC_3758567,19
ISIC_0031117,19
ISIC_2115937,17
ISIC_0004076,19
ISIC_1173962,17
ISIC_1292165,17
ISIC_0013740,15
ISIC_0077735,17
ISIC_0053584,19
ISIC_0010743,24
ISIC_1196752,17
ISIC_0065665,8
ISIC_6953355,17
ISIC_1438382,17
ISIC_0000734,19
ISIC_9133087,17
ISIC_3609379,17
ISIC_3994250,17
ISIC_0072249,19
ISIC_1841164,17
ISIC_4761334,17
ISIC_0062544,8
ISIC_5241686,19
ISIC_7147168,19
ISIC_9652226,17
ISIC_0006748,19
ISIC_0068904,8
ISIC_8341461,17
ISIC_1331112,17
ISIC_0066050,19
ISIC_6169349,17
ISIC_9852536,17
ISIC_0029900,2
ISIC_6314232,17
ISIC_0068144,19
ISIC_7230170,17
ISIC_0065858,15
ISIC_0008688,19
ISIC_3016696,17
ISIC_5338268,17
ISIC_7930862,19
ISIC_0003073,19
ISIC_0682403,17
ISIC_4319958,17
ISIC_7466341,17
ISIC_5046055,17
ISIC_0013678,15
ISIC_6348348,17
ISIC_0059713,19
ISIC_0753112,17
ISIC_3420207,17
ISIC_0394664,19
ISIC_0070315,8
ISIC_0001561,19
ISIC_0028220,15
ISIC_0003818,19
ISIC_0453394,2
ISIC_2404691,17
ISIC_0064025,24
ISIC_1836985,17
ISIC_1883402,17
ISIC_6715731,17
ISIC_0061709,15
ISIC_5688274,17
ISIC_6842258,17
ISIC_0438437,17
ISIC_1828652,17
ISIC_0031843,19
ISIC_9688617,19
ISIC_9057326,17
ISIC_0696556,17
ISIC_0033746,19
ISIC_2099059,17
ISIC_0516183,17
ISIC_0010834,15
ISIC_0032917,15
ISIC_0006972,19
ISIC_0067043,15
ISIC_5800113,17
ISIC_0027281,8
ISIC_0065469,15
ISIC_1207456,17
ISIC_0007395,19
ISIC_8937006,17
ISIC_6279017,17
ISIC_2051278,17
ISIC_0006013,19
ISIC_3744115,17
ISIC_9837156,17
ISIC_0062093,8
ISIC_1375200,17
ISIC_9072309,17
ISIC_0013455,15
ISIC_2030479,17
ISIC_0063204,19
ISIC_3742028,19
ISIC_0519386,19
ISIC_0224429,17
ISIC_0061784,19
ISIC_7508382,17
ISIC_0026118,8
ISIC_4137821,17
ISIC_0026172,19
ISIC_5894764,17
ISIC_0056185,15
ISIC_3452564,17
ISIC_0005683,19
ISIC_0664115,17
ISIC_0061239,8
ISIC_7806765,17
ISIC_8957088,19
ISIC_0001863,19
ISIC_5863672,17
ISIC_0032308,15
ISIC_4499992,19
ISIC_0009953,19
ISIC_0059473,15
ISIC_3288342,17
ISIC_0058227,8
ISIC_0061266,19
ISIC_0029712,19
ISIC_0006221,19
ISIC_0026050,19
ISIC_2718684,17
ISIC_7251852,17
ISIC_0003104,19
ISIC_0014419,23
ISIC_0004872,19
ISIC_1220154,17
ISIC_0031823,2
ISIC_4562352,17
ISIC_8818862,17
ISIC_0031975,19
ISIC_9235975,17
ISIC_0061719,8
ISIC_1336250,17
ISIC_0031591,21
ISIC_0034268,19
ISIC_0308888,17
ISIC_6745477,17
ISIC_0028762,19
ISIC_4896088,23
ISIC_2957465,15
ISIC_8165293,17
ISIC_0067228,8
ISIC_0066696,8
ISIC_0008882,19
ISIC_0964270,17
ISIC_0058460,2
ISIC_9657441,17
ISIC_0008975,19
ISIC_6900448,19
ISIC_0009947,19
ISIC_7744262,17
ISIC_0053973,15
ISIC_0004986,19
ISIC_0548904,17
ISIC_0068011,15
ISIC_0032372,15
ISIC_2325886,17
ISIC_0010651,19
ISIC_0055348,23
ISIC_8474432,17
ISIC_0000501,19
ISIC_2616788,17
ISIC_8998431,17
ISIC_6705094,17
ISIC_6410830,17
ISIC_6261648,17
ISIC_2819721,17
ISIC_0028907,19
ISIC_0004973,19
ISIC_8629084,17
ISIC_0033135,26
ISIC_7303102,17
ISIC_7007173,17
ISIC_9012536,17
ISIC_0056246,15
ISIC_1114312,17
ISIC_2243671,17
ISIC_5198201,17
ISIC_0005794,19
ISIC_8595896,17
ISIC_0003609,19
ISIC_7705928,17
ISIC_0008953,19
ISIC_0031466,19
ISIC_0002743,19
ISIC_1927418,17
ISIC_0031588,19
ISIC_8310501,17
ISIC_0006472,19
ISIC_0027020,19
ISIC_7975420,17
ISIC_0002471,19
ISIC_8966681,19
ISIC_0055155,19
ISIC_1023685,17
ISIC_0028183,19
ISIC_0031702,21
ISIC_0069380,15
ISIC_6725782,19
ISIC_8108008,17
ISIC_0033049,19
ISIC_0920064,17
ISIC_0003722,19
ISIC_0066105,15
ISIC_0054288,15
ISIC_0011474,15
ISIC_0010881,19
ISIC_2694059,17
ISIC_4251930,17
ISIC_0057330,19
ISIC_9014786,17
ISIC_0053836,23
ISIC_0996501,17
ISIC_0007452,19
ISIC_7093333,17
ISIC_0032612,19
ISIC_6151555,17
ISIC_6394612,19
ISIC_6326315,19
ISIC_0005408,19
ISIC_0001388,19
ISIC_0004636,19
ISIC_1207811,17
ISIC_5497457,17
ISIC_9132088,17
ISIC_7741631,17
ISIC_0026632,19
ISIC_8168507,17
ISIC_1206086,19
ISIC_0033709,21
ISIC_0059273,15
ISIC_0001868,19
ISIC_0013216,19
ISIC_0012792,23
ISIC_6472901,17
ISIC_0025052,19
ISIC_0008279,19
ISIC_0069467,8
ISIC_3230630,17
ISIC_0067362,11
ISIC_0070561,15
ISIC_7117369,17
ISIC_0029344,19
ISIC_0009305,19
ISIC_0067290,19
ISIC_0031963,19
ISIC_9486313,17
ISIC_8043607,17
ISIC_0003407,19
ISIC_3375455,17
ISIC_1477057,17
ISIC_0067993,8
ISIC_9440565,17
ISIC_0062350,15
ISIC_0012679,19
ISIC_0029941,19
ISIC_9816359,17
ISIC_0029258,19
ISIC_0001698,19
ISIC_0031461,19
ISIC_8795050,12
ISIC_9882019,17
ISIC_0032851,19
ISIC_0000417,15
ISIC_6045709,17
ISIC_0026380,19
ISIC_4025918,17
ISIC_0062699,24
ISIC_0071053,8
ISIC_0014361,15
ISIC_2259190,17
ISIC_0657811,17
ISIC_0005027,19
ISIC_9631669,17
ISIC_0012084,5
ISIC_1727562,17
ISIC_0012726,19
ISIC_0053803,19
ISIC_8670418,17
ISIC_0028926,11
ISIC_5993530,17
ISIC_1014075,17
ISIC_2765023,17
ISIC_1750674,17
ISIC_0073020,19
ISIC_0032714,19
ISIC_0055046,15
ISIC_0004279,19
ISIC_0013969,15
ISIC_0029788,19
ISIC_0031924,19
ISIC_6473085,19
ISIC_0031345,21
ISIC_7281014,17
ISIC_0026643,8
ISIC_0012253,19
ISIC_0054427,15
ISIC_3579475,19
ISIC_4291750,17
ISIC_0004738,19
ISIC_5776477,17
ISIC_0014278,23
ISIC_0010766,15
ISIC_2801008,17
ISIC_0009906,19
ISIC_1044758,17
ISIC_0055151,23
ISIC_2933202,17
ISIC_0031508,19
ISIC_0165945,19
ISIC_8977056,17
ISIC_0070988,23
ISIC_4619708,6
ISIC_0059920,8
ISIC_0056290,25
ISIC_0007260,19
ISIC_0776486,17
ISIC_0024519,19
ISIC_0014860,19
ISIC_2068866,19
ISIC_0031728,8
ISIC_5066267,17
ISIC_2097198,17
ISIC_0000351,19
ISIC_0014217,15
ISIC_0004830,19
ISIC_7880706,17
ISIC_0026177,19
ISIC_3337563,17
ISIC_0070373,19
ISIC_0056466,19
ISIC_0010392,15
ISIC_0029899,8
ISIC_9287470,17
ISIC_9465773,19
ISIC_0009175,19
ISIC_3289574,17
ISIC_3236964,17
ISIC_0027272,19
ISIC_0055291,8
ISIC_0065918,15
ISIC_7259828,17
ISIC_0029012,21
ISIC_6701131,17
ISIC_0005915,19
ISIC_4251081,19
ISIC_6983380,17
ISIC_6139353,17
ISIC_0067425,2
ISIC_5343231,15
ISIC_0084117,19
ISIC_0058044,23
ISIC_0072511,8
ISIC_1546653,17
ISIC_0004413,19
ISIC_0004368,19
ISIC_0066331,8
ISIC_3785080,17
ISIC_0059954,8
ISIC_9963692,17
ISIC_0008944,19
ISIC_7649260,17
ISIC_0008572,19
ISIC_0002909,19
ISIC_1663002,19
ISIC_6955242,17
ISIC_0046305,15
ISIC_0014964,19
ISIC_8409024,17
ISIC_0003356,19
ISIC_0033713,15
ISIC_0008206,19
ISIC_0006131,19
ISIC_5721402,17
ISIC_7242384,15
ISIC_0059585,8
ISIC_4547333,17
ISIC_0011745,17
ISIC_0006280,19
ISIC_0000242,19
ISIC_6847618,19
ISIC_5688657,17
ISIC_0060112,8
ISIC_0030946,19
ISIC_0002803,19
ISIC_1154756,19
ISIC_0033469,15
ISIC_0003211,19
ISIC_3552245,19
ISIC_1164890,17
ISIC_6872638,17
ISIC_3102849,17
ISIC_0027258,19
ISIC_0003016,19
ISIC_0028365,19
ISIC_2739449,15
ISIC_0025366,21
ISIC_1411366,17
ISIC_0006565,19
ISIC_0027145,19
ISIC_0906076,19
ISIC_0014163,15
ISIC_7484771,19
ISIC_6852638,19
ISIC_0005602,19
ISIC_0066489,8
ISIC_9681146,17
ISIC_3889469,17
ISIC_5562644,17
ISIC_0069492,19
ISIC_0053827,15
ISIC_0054720,23
ISIC_5122042,17
ISIC_6878417,17
ISIC_7483981,17
ISIC_0029853,19
ISIC_0068899,8
ISIC_8668954,17
ISIC_5148474,17
ISIC_5883084,17
ISIC_7519557,17
ISIC_0004912,19
ISIC_0025393,19
ISIC_1988777,19
ISIC_0030909,19
ISIC_0005051,19
ISIC_0028589,19
ISIC_0005946,19
ISIC_1396573,19
ISIC_0001155,19
ISIC_1037945,17
ISIC_2366625,17
ISIC_7661494,17
ISIC_0001222,19
ISIC_1366715,17
ISIC_4803030,17
ISIC_0008708,19
ISIC_0025100,19
ISIC_6853035,17
ISIC_6282950,17
ISIC_0068786,8
ISIC_0024280,8
ISIC_2007396,25
ISIC_7016255,17
ISIC_6599116,19
ISIC_0056009,19
ISIC_1695724,19
ISIC_0003595,19
ISIC_6163509,19
ISIC_0008042,19
ISIC_4176809,17
ISIC_0053786,19
ISIC_7391454,17
ISIC_6938217,17
ISIC_0057803,19
ISIC_0063349,15
ISIC_0886805,17
ISIC_0007979,19
ISIC_0003930,19
ISIC_0064545,19
ISIC_0068210,19
ISIC_6704036,17
ISIC_8362113,17
ISIC_0012023,19
ISIC_0064277,19
ISIC_4464935,17
ISIC_8298139,19
ISIC_0063674,2
ISIC_0033402,19
ISIC_0221590,19
ISIC_5589185,17
ISIC_3586262,17
ISIC_0058866,15
ISIC_4866649,17
ISIC_1225412,17
ISIC_4332771,17
ISIC_0027712,19
ISIC_2134267,17
ISIC_0008068,19
ISIC_7443391,17
ISIC_0029115,21
ISIC_0067135,8
ISIC_7936755,15
ISIC_0169687,17
ISIC_0056899,8
ISIC_0031874,25
ISIC_0006947,19
ISIC_4177761,17
ISIC_1639765,19
ISIC_6434212,2
ISIC_0063732,15
ISIC_0056982,19
ISIC_0004366,19
ISIC_0071615,24
ISIC_3443898,17
ISIC_0033283,19
ISIC_0053485,15
ISIC_0028929,15
ISIC_0055007,15
ISIC_3160291,19
ISIC_9055357,17
ISIC_2365225,17
ISIC_0070568,8
ISIC_0068232,2
ISIC_0029962,11
ISIC_0057698,23
ISIC_0005558,19
ISIC_9204214,17
ISIC_0007592,19
ISIC_0008966,19
ISIC_0001276,19
ISIC_0004605,19
ISIC_0059693,23
ISIC_0025514,19
ISIC_0002273,19
ISIC_0003307,19
ISIC_0061361,23
ISIC_2079758,17
ISIC_0054530,8
ISIC_7032718,17
ISIC_9152153,17
ISIC_0060476,8
ISIC_0060134,19
ISIC_0009679,19
ISIC_0063301,8
ISIC_4423793,19
ISIC_1919342,6
ISIC_7694069,17
ISIC_3926397,19
ISIC_0002806,19
ISIC_0655722,17
ISIC_0014830,19
ISIC_0025384,19
ISIC_0062557,19
ISIC_1517999,17
ISIC_9648696,17
ISIC_0800079,17
ISIC_0071365,23
ISIC_0010713,6
ISIC_0071554,19
ISIC_1398480,17
ISIC_5814678,17
ISIC_0657897,19
ISIC_3386656,17
ISIC_0060024,11
ISIC_4740278,17
ISIC_2871230,15
ISIC_0007808,19
ISIC_6692344,15
ISIC_0011890,13
ISIC_4817275,19
ISIC_0030548,19
ISIC_9622250,17
ISIC_7093104,17
ISIC_0065747,19
ISIC_0027597,19
ISIC_0026709,2
ISIC_2410708,19
ISIC_0055835,19
ISIC_0026956,19
ISIC_0072853,8
ISIC_2093167,19
ISIC_5291255,17
ISIC_3892185,17
ISIC_0619514,17
ISIC_0033191,19
ISIC_7096320,17
ISIC_0000843,19
ISIC_0008017,19
ISIC_0517643,17
ISIC_1081430,17
ISIC_0005317,19
ISIC_0054748,15
ISIC_0011786,17
ISIC_0029760,11
ISIC_0073109,8
ISIC_0032761,19
ISIC_2222090,17
ISIC_0031500,19
ISIC_0625629,17
ISIC_0056763,23
ISIC_0808057,17
ISIC_6650799,17
ISIC_6847317,17
ISIC_0025239,19
ISIC_7988442,23
ISIC_0030189,21
ISIC_3637551,17
ISIC_0057074,19
ISIC_0071399,24
ISIC_2374243,17
ISIC_0062587,24
ISIC_0057661,15
ISIC_5586153,17
ISIC_3973431,19
ISIC_6152848,17
ISIC_6246519,17
ISIC_0006096,19
ISIC_0000035,15
ISIC_0070149,15
ISIC_7600621,17
ISIC_0071991,8
ISIC_0030726,19
ISIC_7271965,17
ISIC_0007001,19
ISIC_2326940,17
ISIC_7168604,17
ISIC_3269939,17
ISIC_0058286,8
ISIC_0059996,8
ISIC_0032693,19
ISIC_0071493,19
ISIC_5133461,17
ISIC_0872821,17
ISIC_0028870,19
ISIC_0008793,19
ISIC_0738443,17
ISIC_4427755,17
ISIC_0005492,19
ISIC_6023792,17
ISIC_1206384,17
ISIC_9753760,17
ISIC_0031928,19
ISIC_3366397,17
ISIC_0006236,19
ISIC_5327271,17
ISIC_0068631,19
ISIC_4092548,19
ISIC_0010724,19
ISIC_0060390,15
ISIC_8561070,19
ISIC_0010247,19
ISIC_4470206,17
ISIC_6486834,17
ISIC_1838888,17
ISIC_0001910,19
ISIC_0055334,8
ISIC_4812508,17
ISIC_8551124,19
ISIC_1329224,17
ISIC_9944425,19
ISIC_3249936,17
ISIC_2346775,17
ISIC_9066099,17
ISIC_0065835,8
ISIC_5763050,17
ISIC_1182470,17
ISIC_0064714,8
ISIC_0002811,19
ISIC_2013664,17
ISIC_0003584,19
ISIC_5697228,17
ISIC_0524046,17
ISIC_0009412,19
ISIC_2034923,17
ISIC_0033452,15
ISIC_0032386,19
ISIC_0008949,19
ISIC_0053583,8
ISIC_9978498,17
ISIC_6372726,17
ISIC_1853067,17
ISIC_0064474,23
ISIC_3568067,2
ISIC_0030931,19
ISIC_9351189,17
ISIC_8722667,17
ISIC_9899912,17
ISIC_0072786,15
ISIC_7002496,17
ISIC_0004699,19
ISIC_4790259,17
ISIC_0032317,19
ISIC_0059627,8
ISIC_7945367,17
ISIC_8276826,17
ISIC_9957107,17
ISIC_0025629,19
ISIC_6828892,17
ISIC_7818429,19
ISIC_0030291,19
ISIC_0561104,17
ISIC_0006029,19
ISIC_0034056,19
ISIC_7578547,17
ISIC_5471749,17
ISIC_5588738,17
ISIC_0063209,8
ISIC_0024471,21
ISIC_6272661,17
ISIC_0031677,21
ISIC_9764973,17
ISIC_0060135,8
ISIC_6340529,19
ISIC_3541193,19
ISIC_5426673,17
ISIC_0026591,19
ISIC_0191871,17
ISIC_0033703,19
ISIC_0027221,19
ISIC_0004870,19
ISIC_4134969,19
ISIC_0029691,19
ISIC_0005457,19
ISIC_0005772,19
ISIC_0008364,19
ISIC_0028837,19
ISIC_0065272,19
ISIC_5678113,17
ISIC_0264941,17
ISIC_4267719,17
ISIC_6347839,17
ISIC_6223989,17
ISIC_0354535,17
ISIC_0061797,19
ISIC_9498714,19
ISIC_0005566,19
ISIC_0003486,19
ISIC_0522865,19
ISIC_2457132,19
ISIC_2428554,19
ISIC_7690228,17
ISIC_0811406,19
ISIC_0006348,19
ISIC_0029041,2
ISIC_7179845,17
ISIC_0034092,15
ISIC_9199969,17
ISIC_0068385,15
ISIC_0070421,25
ISIC_0000861,19
ISIC_0009497,19
ISIC_1359533,17
ISIC_0002824,19
ISIC_0070558,19
ISIC_1146341,17
ISIC_6733658,19
ISIC_6284623,17
ISIC_0028933,19
ISIC_9991394,17
ISIC_0032208,19
ISIC_0063458,8
ISIC_0016016,19
ISIC_0055591,19
ISIC_0025222,21
ISIC_8996855,17
ISIC_9157952,19
ISIC_0060800,25
ISIC_0059129,15
ISIC_0066618,23
ISIC_4800695,19
ISIC_8722181,17
ISIC_9644567,17
ISIC_3591686,17
ISIC_0005052,19
ISIC_0055537,23
ISIC_0007574,19
ISIC_8772062,17
ISIC_0314462,17
ISIC_8280272,17
ISIC_0058938,23
ISIC_4341651,19
ISIC_0005077,19
ISIC_1074629,17
ISIC_0008160,19
ISIC_0028824,19
ISIC_0006747,19
ISIC_0002067,19
ISIC_1932154,17
ISIC_0029111,19
ISIC_1276037,19
ISIC_0006092,19
ISIC_0024861,19
ISIC_0072575,19
ISIC_0026750,19
ISIC_0361914,17
ISIC_0055850,8
ISIC_5260050,15
ISIC_0007077,19
ISIC_2526170,17
ISIC_4364169,17
ISIC_9293491,17
ISIC_6712655,17
ISIC_0009750,19
ISIC_0014480,15
ISIC_1610104,17
ISIC_9600586,17
ISIC_0025603,15
ISIC_8053432,17
ISIC_0065324,15
ISIC_0029918,19
ISIC_0009967,19
ISIC_7731786,17
ISIC_4414841,17
ISIC_0072637,19
ISIC_4638310,17
ISIC_0031913,19
ISIC_0002072,19
ISIC_2311665,15
ISIC_0067689,15
ISIC_4248784,17
ISIC_0068388,8
ISIC_1899198,17
ISIC_0070707,19
ISIC_0056656,19
ISIC_3457043,17
ISIC_0013738,19
ISIC_0007749,19
ISIC_0000530,19
ISIC_6392253,19
ISIC_0068966,15
ISIC_0046438,15
ISIC_0182730,19
ISIC_0007735,19
ISIC_7268223,2
ISIC_7909436,17
ISIC_2988460,17
ISIC_6430210,17
ISIC_7667790,17
ISIC_0030560,19
ISIC_0060606,23
ISIC_0029325,19
ISIC_0064606,15
ISIC_0058184,19
ISIC_0029074,19
ISIC_0000886,19
ISIC_6763469,17
ISIC_0066929,8
ISIC_0063764,19
ISIC_7802344,19
ISIC_9133072,17
ISIC_2307965,17
ISIC_3003273,17
ISIC_0060313,15
ISIC_0006113,19
ISIC_3220970,17
ISIC_0056397,19
ISIC_0053686,15
ISIC_8624230,17
ISIC_0030150,15
ISIC_0268703,17
ISIC_2284546,17
ISIC_0034001,19
ISIC_2021321,19
ISIC_0057088,8
ISIC_0028593,21
ISIC_0002927,19
ISIC_0024599,19
ISIC_6201695,17
ISIC_8804606,17
ISIC_0058376,15
ISIC_0002693,19
ISIC_6265939,17
ISIC_0071432,19
ISIC_2068908,17
ISIC_0202120,17
ISIC_1536823,27
ISIC_0062655,19
ISIC_2525084,15
ISIC_9999806,19
ISIC_0914168,15
ISIC_6867686,17
ISIC_9437426,17
ISIC_0031342,19
ISIC_0008583,19
ISIC_3645653,19
ISIC_0026967,21
ISIC_0066483,15
ISIC_6369963,17
ISIC_0027081,19
ISIC_0006876,19
ISIC_0005837,19
ISIC_7836872,19
ISIC_4895957,19
ISIC_0057771,15
ISIC_3086579,17
ISIC_2901951,17
ISIC_0026367,19
ISIC_9105258,17
ISIC_4049855,17
ISIC_7219333,17
ISIC_0058982,19
ISIC_5076700,17
ISIC_0014264,23
ISIC_0004988,19
ISIC_0010485,15
ISIC_6228471,17
ISIC_0001650,19
ISIC_3211246,17
ISIC_0030298,19
ISIC_9095293,17
ISIC_6816608,17
ISIC_0000963,19
ISIC_0053679,2
ISIC_0032515,19
ISIC_9209334,17
ISIC_5496602,17
ISIC_0009114,19
ISIC_1151929,17
ISIC_1314474,17
ISIC_0060511,15
ISIC_0068047,8
ISIC_3412216,17
ISIC_3737739,17
ISIC_7766845,19
ISIC_0011951,15
ISIC_0067024,19
ISIC_0009011,19
ISIC_0063855,25
ISIC_4391942,17
ISIC_4174013,19
ISIC_4732684,17
ISIC_7531073,17
ISIC_0056153,8
ISIC_0621866,17
ISIC_0057247,19
ISIC_0053996,15
ISIC_0032246,8
ISIC_0024735,19
ISIC_0003278,19
ISIC_0025168,19
ISIC_6523459,17
ISIC_0007151,19
ISIC_0046429,19
ISIC_0025596,26
ISIC_0069032,8
ISIC_0006603,19
ISIC_2763029,17
ISIC_9458696,17
ISIC_0059104,15
ISIC_5193576,17
ISIC_8030063,17
ISIC_6486966,17
ISIC_0002933,19
ISIC_5920763,17
ISIC_0007515,19
ISIC_6526237,17
ISIC_0059434,19
ISIC_0061493,11
ISIC_0003586,19
ISIC_0535920,17
ISIC_0064738,19
ISIC_3305153,17
ISIC_3185336,17
ISIC_7847294,19
ISIC_0066012,19
ISIC_0031538,19
ISIC_0555146,17
ISIC_0026705,19
ISIC_6383193,17
ISIC_6815451,17
ISIC_0014630,23
ISIC_0063559,25
ISIC_9441393,17
ISIC_0057687,15
ISIC_6538955,17
ISIC_0028676,19
ISIC_0014325,15
ISIC_0070579,19
ISIC_0002670,19
ISIC_0031758,19
ISIC_0005911,19
ISIC_0046364,19
ISIC_0070380,15
ISIC_8191057,15
ISIC_0030250,19
ISIC_0001270,19
ISIC_0008630,19
ISIC_8127275,17
ISIC_2083677,19
ISIC_9921695,17
ISIC_7845702,17
ISIC_0065783,19
